shiptype,length,breadth,draught,longtitude,latitude,sog,cog,th,tss
71,151,23,8.3,9.0,38.42,10.0,218.5,222,1
71,151,23,8.3,9.0,38.42,11.4,222.4,230,1
71,151,23,8.3,9.01,38.42,12.2,232.8,239,1
71,151,23,8.3,9.01,38.42,13.1,240.3,243,1
71,151,23,8.3,9.02,38.42,14.2,244.7,248,1
71,151,23,8.3,9.02,38.41,15.8,246.5,248,1
71,151,23,8.3,9.03,38.41,16.3,245.5,247,1
71,151,23,8.3,9.03,38.41,16.5,245.9,247,1
71,151,23,8.3,9.04,38.41,16.7,245.6,247,1
71,151,23,8.3,9.05,38.41,16.7,246.6,248,1
71,151,23,8.3,9.05,38.4,16.8,246.6,248,1
71,151,23,8.3,9.06,38.4,16.9,246.6,248,1
71,151,23,8.3,9.06,38.4,17.0,246.9,248,1
71,151,23,8.3,9.07,38.4,17.0,246.9,248,1
71,151,23,8.3,9.07,38.4,17.0,246.9,248,1
71,151,23,8.3,9.08,38.39,17.0,247.3,248,1
71,151,23,8.3,9.09,38.39,17.1,247.3,248,1
71,151,23,8.3,9.09,38.39,17.0,247.6,248,1
71,151,23,8.3,9.1,38.39,17.0,248.0,248,1
71,151,23,8.3,9.1,38.39,17.0,248.0,248,1
71,151,23,8.3,9.11,38.38,17.0,248.3,248,1
71,151,23,8.3,9.11,38.38,17.0,248.0,248,1
71,151,23,8.3,9.12,38.38,17.0,248.0,248,1
71,151,23,8.3,9.12,38.38,16.9,248.3,248,1
71,151,23,8.3,9.13,38.38,16.9,248.0,248,1
71,151,23,8.3,9.14,38.38,16.9,248.0,248,1
71,151,23,8.3,9.14,38.37,16.9,247.6,248,1
71,151,23,8.3,9.15,38.37,16.8,248.3,248,1
71,151,23,8.3,9.15,38.37,16.8,248.0,248,1
71,151,23,8.3,9.16,38.37,16.8,247.3,248,1
71,151,23,8.3,9.16,38.37,16.8,247.6,248,1
71,151,23,8.3,9.17,38.36,16.8,247.3,248,1
71,151,23,8.3,9.18,38.36,16.8,248.0,248,1
71,151,23,8.3,9.18,38.36,16.9,248.0,248,1
71,151,23,8.3,9.19,38.36,16.7,251.2,254,1
71,151,23,8.3,9.19,38.36,16.6,252.5,256,1
71,151,23,8.3,9.2,38.36,16.4,257.8,261,1
71,151,23,8.3,9.2,38.36,16.4,261.2,263,1
71,151,23,8.3,9.21,38.36,16.4,266.2,268,1
71,151,23,8.3,9.22,38.36,16.4,267.5,270,1
71,151,23,8.3,9.22,38.36,16.3,271.8,274,1
71,151,23,8.3,9.23,38.36,16.2,275.6,276,1
71,151,23,8.3,9.24,38.36,16.1,278.4,282,1
71,151,23,8.3,9.24,38.36,15.9,288.9,295,1
71,151,23,8.3,9.25,38.36,15.9,299.1,301,1
71,151,23,8.3,9.25,38.36,16.2,298.5,300,1
71,151,23,8.3,9.26,38.36,16.5,298.2,300,1
71,151,23,8.3,9.26,38.37,16.6,298.2,300,1
71,151,23,8.3,9.27,38.37,16.7,298.9,302,1
71,151,23,8.3,9.27,38.37,16.6,300.9,302,1
71,151,23,8.3,9.28,38.37,16.7,299.9,302,1
71,151,23,8.3,9.28,38.38,16.7,300.6,302,1
71,151,23,8.3,9.29,38.38,16.8,301.3,302,1
71,151,23,8.3,9.29,38.38,16.8,300.2,302,1
71,151,23,8.3,9.3,38.38,16.8,300.6,302,1
71,151,23,8.3,9.3,38.39,16.7,300.9,302,1
71,151,23,8.3,9.31,38.39,16.6,299.9,302,1
71,151,23,8.3,9.32,38.39,16.7,300.2,302,1
71,151,23,8.3,9.32,38.39,16.8,300.6,302,1
71,151,23,8.3,9.33,38.4,16.9,299.9,302,1
71,151,23,8.3,9.33,38.4,16.9,300.3,302,1
71,151,23,8.3,9.34,38.4,16.8,299.9,302,1
71,151,23,8.3,9.34,38.4,16.7,300.2,302,1
71,151,23,8.3,9.35,38.41,16.7,299.9,302,1
71,151,23,8.3,9.35,38.41,16.7,300.2,302,1
71,151,23,8.3,9.36,38.41,16.7,299.9,302,1
71,151,23,8.3,9.36,38.41,16.8,299.9,302,1
71,151,23,8.3,9.37,38.42,16.7,299.5,302,1
71,151,23,8.3,9.37,38.42,16.6,299.5,302,1
71,151,23,8.3,9.38,38.42,16.7,299.2,302,1
71,151,23,8.3,9.39,38.42,16.7,299.5,302,1
71,151,23,8.3,9.39,38.43,16.7,299.9,302,1
71,151,23,8.3,9.4,38.43,16.7,297.9,300,1
71,151,23,8.3,9.4,38.43,16.8,298.6,301,1
71,151,23,8.3,9.41,38.43,16.8,300.5,305,1
71,151,23,8.3,9.41,38.44,16.4,306.7,312,1
71,151,23,8.3,9.42,38.44,16.2,315.3,320,1
71,151,23,8.3,9.42,38.44,16.2,317.8,320,1
71,151,23,8.3,9.42,38.45,16.2,317.5,320,1
71,151,23,8.3,9.43,38.45,16.1,317.8,320,1
71,151,23,8.3,9.43,38.45,16.1,317.5,320,1
71,151,23,8.3,9.44,38.46,16.1,317.5,320,1
71,151,23,8.3,9.44,38.46,16.0,316.7,320,1
71,151,23,8.3,9.44,38.46,15.9,317.8,320,1
71,151,23,8.3,9.45,38.47,16.1,317.5,320,1
71,151,23,8.3,9.45,38.47,16.1,318.2,320,1
71,151,23,8.3,9.46,38.47,16.0,318.2,320,1
71,151,23,8.3,9.46,38.48,16.0,318.2,319,1
71,151,23,8.3,9.46,38.48,15.9,314.8,317,1
71,151,23,8.3,9.47,38.48,15.9,311.2,312,1
71,151,23,8.3,9.47,38.49,16.0,306.0,306,1
71,151,23,8.3,9.48,38.49,16.1,297.5,300,1
71,151,23,8.3,9.49,38.49,16.1,297.8,300,1
71,151,23,8.3,9.49,38.49,15.8,297.8,300,1
71,151,23,8.3,9.5,38.5,15.8,298.1,300,1
71,151,23,8.3,9.5,38.5,15.8,298.1,300,1
71,151,23,8.3,9.5,38.5,15.8,298.1,300,1
71,151,23,8.3,9.51,38.5,15.8,297.4,300,1
71,151,23,8.3,9.51,38.5,15.7,297.8,300,1
71,151,23,8.3,9.52,38.51,15.8,298.1,300,1
71,151,23,8.3,9.52,38.51,15.7,297.8,300,1
71,151,23,8.3,9.53,38.51,15.7,297.8,300,1
71,151,23,8.3,9.53,38.51,15.7,298.1,300,1
71,151,23,8.3,9.54,38.51,15.7,297.8,300,1
71,151,23,8.3,9.54,38.52,15.5,298.5,300,1
71,151,23,8.3,9.55,38.52,15.6,299.2,300,1
71,151,23,8.3,9.55,38.52,15.6,297.7,300,1
71,151,23,8.3,9.56,38.52,15.7,297.8,300,1
71,151,23,8.3,9.56,38.52,15.7,297.4,300,1
71,151,23,8.3,9.57,38.53,15.6,296.3,300,1
71,151,23,8.3,9.57,38.53,15.6,295.9,300,1
71,151,23,8.3,9.58,38.53,15.6,296.6,300,1
71,151,23,8.3,9.58,38.53,15.6,296.3,300,1
71,151,23,8.3,9.59,38.53,15.6,295.6,300,1
71,151,23,8.3,9.59,38.54,15.6,297.4,300,1
71,151,23,8.3,9.6,38.54,15.6,297.0,300,1
71,151,23,8.3,9.61,38.54,15.6,297.4,300,1
71,151,23,8.3,9.61,38.54,15.5,296.1,300,1
71,151,23,8.3,9.62,38.55,15.4,296.6,300,1
71,151,23,8.3,9.62,38.55,15.2,296.9,300,1
71,151,23,8.3,9.63,38.55,15.4,296.2,300,1
71,151,23,8.3,9.63,38.55,15.5,296.3,300,1
71,151,23,8.3,9.64,38.55,15.3,297.7,300,1
71,151,23,8.3,9.64,38.56,15.2,296.9,300,1
71,151,23,8.3,9.65,38.56,15.4,297.3,300,1
71,151,23,8.3,9.65,38.56,15.4,298.1,300,1
71,151,23,8.3,9.66,38.56,15.6,296.3,300,1
71,151,23,8.3,9.66,38.56,15.7,297.4,300,1
71,151,23,8.3,9.67,38.57,15.5,298.1,300,1
71,151,23,8.3,9.67,38.57,15.5,297.7,300,1
71,151,23,8.3,9.68,38.57,15.6,296.6,300,1
71,151,23,8.3,9.68,38.57,15.5,297.7,300,1
71,151,23,8.3,9.69,38.57,15.5,296.6,300,1
71,151,23,8.3,9.69,38.58,15.4,297.7,300,1
71,151,23,8.3,9.7,38.58,15.5,297.4,300,1
71,151,23,8.3,9.7,38.58,15.5,296.3,300,1
71,151,23,8.3,9.71,38.58,15.5,296.6,300,1
71,151,23,8.3,9.71,38.58,15.5,297.0,300,1
71,151,23,8.3,9.72,38.59,15.4,297.7,300,1
71,151,23,8.3,9.72,38.59,15.3,297.7,300,1
71,151,23,8.3,9.73,38.59,15.4,297.3,300,1
71,151,23,8.3,9.73,38.59,15.5,297.0,300,1
71,151,23,8.3,9.74,38.59,15.4,296.2,300,1
71,151,23,8.3,9.74,38.6,15.3,297.0,300,1
71,151,23,8.3,9.75,38.6,15.2,296.6,300,1
71,151,23,8.3,9.75,38.6,15.4,297.7,300,1
71,151,23,8.3,9.76,38.6,15.2,295.8,300,1
71,151,23,8.3,9.76,38.6,15.2,296.9,300,1
71,151,23,8.3,9.77,38.61,15.2,297.7,300,1
71,151,23,8.3,9.77,38.61,15.2,296.2,300,1
71,151,23,8.3,9.78,38.61,15.2,296.9,300,1
71,151,23,8.3,9.78,38.61,15.1,299.9,303,1
71,151,23,8.3,9.79,38.62,15.0,302.5,306,1
71,151,23,8.3,9.79,38.62,15.0,305.9,309,1
71,151,23,8.3,9.8,38.62,15.0,309.8,314,1
71,151,23,8.3,9.8,38.62,14.9,318.5,322,1
71,151,23,8.3,9.8,38.63,14.9,324.6,327,1
71,151,23,8.3,9.81,38.63,15.0,330.7,333,1
71,151,23,8.3,9.81,38.63,15.0,338.8,343,1
71,151,23,8.3,9.81,38.64,15.0,348.7,348,1
71,151,23,8.3,9.81,38.64,15.0,348.7,348,1
71,151,23,8.3,9.81,38.64,15.3,349.1,348,1
71,151,23,8.3,9.81,38.65,15.4,348.3,348,1
71,151,23,8.3,9.81,38.65,15.6,348.3,348,1
71,151,23,8.3,9.82,38.66,15.7,348.0,348,1
71,151,23,8.3,9.82,38.66,15.7,348.3,348,1
71,151,23,8.3,9.82,38.67,15.6,348.7,348,1
71,151,23,8.3,9.82,38.67,15.7,348.7,348,1
71,151,23,8.3,9.82,38.68,15.7,348.0,348,1
71,151,23,8.3,9.82,38.68,15.8,348.3,348,1
71,151,23,8.3,9.82,38.68,15.8,349.4,348,1
71,151,23,8.3,9.82,38.69,15.8,349.0,348,1
71,151,23,8.3,9.82,38.69,15.8,349.8,348,1
71,151,23,8.3,9.83,38.7,16.0,349.0,348,1
71,151,23,8.3,9.83,38.7,15.8,349.0,348,1
71,151,23,8.3,9.83,38.71,15.8,349.4,348,1
71,151,23,8.3,9.83,38.71,15.8,348.0,348,1
71,151,23,8.3,9.83,38.72,15.8,351.5,353,1
71,151,23,8.3,9.83,38.72,15.8,356.3,356,1
71,151,23,8.3,9.83,38.73,15.8,356.0,356,1
71,151,23,8.3,9.83,38.73,15.8,356.0,356,1
71,151,23,8.3,9.83,38.74,15.8,356.0,356,1
71,151,23,8.3,9.83,38.74,15.8,356.0,356,1
71,151,23,8.3,9.83,38.75,15.8,356.7,356,1
71,151,23,8.3,9.83,38.75,15.8,356.3,356,1
71,151,23,8.3,9.83,38.75,15.8,356.2,357,1
71,151,23,8.3,9.83,38.76,15.6,356.2,357,1
71,151,23,8.3,9.83,38.76,15.6,356.6,357,1
71,151,23,8.3,9.83,38.77,15.6,357.5,359,1
71,151,23,8.3,9.83,38.77,15.6,357.5,359,1
71,151,23,8.3,9.84,38.77,15.8,359.0,359,1
71,151,23,8.3,9.84,38.78,15.9,359.0,359,1
71,151,23,8.3,9.84,38.78,15.8,358.2,359,1
71,151,23,8.3,9.84,38.79,16.0,359.0,359,1
71,151,23,8.3,9.84,38.79,15.9,359.0,359,1
71,151,23,8.3,9.84,38.8,16.0,359.0,359,1
71,151,23,8.3,9.84,38.8,16.0,359.7,359,1
71,151,23,8.3,9.84,38.81,16.0,359.3,359,1
71,151,23,8.3,9.84,38.81,16.0,358.6,359,1
71,151,23,8.3,9.84,38.82,16.0,359.0,359,1
71,151,23,8.3,9.84,38.82,16.0,357.9,359,1
71,151,23,8.3,9.84,38.83,16.0,358.2,359,1
71,151,23,8.3,9.84,38.83,16.0,358.2,359,1
71,151,23,8.3,9.84,38.84,15.9,358.6,359,1
71,151,23,8.3,9.84,38.84,15.9,358.6,359,1
71,151,23,8.3,9.84,38.84,15.9,358.6,359,1
71,151,23,8.3,9.84,38.85,15.9,359.0,1,1
71,151,23,8.3,9.84,38.85,15.9,359.0,1,1
71,151,23,8.3,9.84,38.85,16.0,359.3,0,1
71,151,23,8.3,9.84,38.86,16.1,0.3,0,1
71,151,23,8.3,9.84,38.86,16.1,359.3,0,1
71,151,23,8.3,9.84,38.87,16.1,359.7,0,1
71,151,23,8.3,9.84,38.87,15.9,359.0,0,1
71,151,23,8.3,9.84,38.88,16.0,359.3,0,1
71,151,23,8.3,9.84,38.88,16.0,359.7,0,1
71,151,23,8.3,9.84,38.89,15.9,358.6,0,1
71,151,23,8.3,9.84,38.89,15.9,359.3,0,1
71,151,23,8.3,9.84,38.9,15.8,359.0,0,1
71,151,23,8.3,9.84,38.9,15.8,359.0,0,1
71,151,23,8.3,9.84,38.91,15.8,358.6,0,1
71,151,23,8.3,9.84,38.91,15.7,359.0,0,1
71,151,23,8.3,9.84,38.92,15.6,0.0,0,1
71,151,23,8.3,9.84,38.92,15.6,358.9,0,1
71,151,23,8.3,9.84,38.92,15.5,358.2,0,1
71,151,23,8.3,9.84,38.93,15.7,0.0,0,1
71,151,23,8.3,9.84,38.93,15.7,359.3,0,1
71,151,23,8.3,9.84,38.94,15.7,359.0,0,1
71,151,23,8.3,9.84,38.94,15.8,358.5,1,1
71,151,23,8.3,9.84,38.95,15.9,0.6,1,1
71,151,23,8.3,9.84,38.95,15.9,0.6,1,1
71,151,23,8.3,9.84,38.96,15.7,359.6,1,1
71,151,23,8.3,9.84,38.96,15.9,0.2,1,1
71,151,23,8.3,9.84,38.97,15.9,0.0,1,1
71,151,23,8.3,9.84,38.97,16.0,358.9,1,1
71,151,23,8.3,9.84,38.98,15.8,359.6,1,1
71,151,23,8.3,9.84,38.98,15.9,359.2,1,1
71,151,23,8.3,9.84,38.98,15.9,359.2,1,1
71,151,23,8.3,9.84,38.99,15.7,359.2,1,1
71,151,23,8.3,9.84,38.99,15.7,359.6,1,1
71,151,23,8.3,9.84,39.0,15.7,358.9,1,1
71,151,23,8.3,9.84,39.01,15.8,358.9,1,1
71,151,23,8.3,9.84,39.02,15.8,359.6,1,1
71,151,23,8.3,9.84,39.02,15.7,359.2,1,1
71,151,23,8.3,9.84,39.03,15.8,359.2,1,1
71,151,23,8.3,9.84,39.03,15.7,359.6,1,1
71,151,23,8.3,9.84,39.03,15.8,359.6,1,1
71,151,23,8.3,9.84,39.04,15.7,359.6,1,1
71,151,23,8.3,9.84,39.04,15.6,358.4,2,1
71,151,23,8.3,9.84,39.05,15.6,359.8,2,1
71,151,23,8.3,9.84,39.05,15.7,359.9,2,1
71,151,23,8.3,9.84,39.06,15.5,2.5,4,1
71,151,23,8.3,9.84,39.06,15.4,3.2,4,1
71,151,23,8.3,9.84,39.07,15.3,2.1,4,1
71,151,23,8.3,9.84,39.07,15.5,2.1,4,1
71,151,23,8.3,9.84,39.07,15.6,2.1,4,1
71,151,23,8.3,9.84,39.08,15.6,2.1,4,1
71,151,23,8.3,9.84,39.08,15.7,2.5,4,1
71,151,23,8.3,9.84,39.09,15.6,2.8,4,1
71,151,23,8.3,9.84,39.09,15.5,2.5,4,1
71,151,23,8.3,9.84,39.1,15.6,2.8,4,1
71,151,23,8.3,9.84,39.1,15.6,2.5,4,1
71,151,23,8.3,9.84,39.11,15.7,3.6,4,1
71,151,23,8.3,9.84,39.11,15.6,2.1,4,1
71,151,23,8.3,9.84,39.11,15.6,3.2,4,1
71,151,23,8.3,9.84,39.12,15.6,3.2,4,1
71,151,23,8.3,9.84,39.12,15.7,2.9,4,1
71,151,23,8.3,9.84,39.13,15.7,2.5,4,1
71,151,23,8.3,9.84,39.13,15.7,2.5,4,1
71,151,23,8.3,9.83,39.14,15.7,2.9,4,1
71,151,23,8.3,9.83,39.14,15.7,2.1,4,1
71,151,23,8.3,9.83,39.15,15.9,3.2,4,1
71,151,23,8.3,9.83,39.15,15.7,3.2,4,1
71,151,23,8.3,9.83,39.16,15.8,2.9,4,1
71,151,23,8.3,9.83,39.16,15.8,3.2,4,1
71,151,23,8.3,9.83,39.17,15.9,0.2,1,1
71,151,23,8.3,9.83,39.17,15.9,0.2,1,1
71,151,23,8.3,9.83,39.18,15.9,1.0,1,1
71,151,23,8.3,9.83,39.18,15.9,0.2,1,1
71,151,23,8.3,9.83,39.18,16.0,0.6,1,1
71,151,23,8.3,9.83,39.19,15.6,359.9,1,1
71,151,23,8.3,9.83,39.19,15.8,0.2,1,1
71,151,23,8.3,9.83,39.2,15.6,359.9,1,1
71,151,23,8.3,9.83,39.2,15.7,0.2,1,1
71,151,23,8.3,9.83,39.21,15.8,359.6,1,1
79,151,23,8.2,16.76,56.14,15.8,235.0,235,1
79,151,23,8.2,16.76,56.14,15.7,234.2,235,1
79,151,23,8.2,16.75,56.14,15.7,234.6,235,1
79,151,23,8.2,16.74,56.13,15.8,234.6,235,1
79,151,23,8.2,16.74,56.13,15.8,234.2,235,1
79,151,23,8.2,16.73,56.13,15.8,234.2,235,1
79,151,23,8.2,16.72,56.13,15.7,234.6,235,1
79,151,23,8.2,16.72,56.12,15.8,234.6,235,1
79,151,23,8.2,16.71,56.12,15.8,235.3,235,1
79,151,23,8.2,16.7,56.12,15.7,234.6,235,1
79,151,23,8.2,16.7,56.12,15.7,234.2,235,1
79,151,23,8.2,16.69,56.11,15.7,234.6,235,1
79,151,23,8.2,16.68,56.11,15.8,234.6,235,1
79,151,23,8.2,16.68,56.11,15.9,234.9,236,1
79,151,23,8.2,16.67,56.11,15.8,234.2,235,1
79,151,23,8.2,16.66,56.1,15.7,235.8,238,1
79,151,23,8.2,16.66,56.1,15.6,236.6,237,1
79,151,23,8.2,16.65,56.1,15.6,235.8,237,1
79,151,23,8.2,16.64,56.1,15.7,236.6,237,1
79,151,23,8.2,16.64,56.09,15.7,236.6,237,1
79,151,23,8.2,16.63,56.09,15.7,235.9,237,1
79,151,23,8.2,16.62,56.09,15.7,235.6,236,1
79,151,23,8.2,16.62,56.09,15.7,235.5,237,1
79,151,23,8.2,16.61,56.08,15.6,235.5,237,1
79,151,23,8.2,16.61,56.08,15.7,235.9,237,1
79,151,23,8.2,16.6,56.08,15.7,235.9,237,1
79,151,23,8.2,16.59,56.08,15.7,235.9,237,1
79,151,23,8.2,16.58,56.07,15.7,236.2,237,1
79,151,23,8.2,16.58,56.07,15.7,238.5,240,1
79,151,23,8.2,16.57,56.07,15.8,238.9,240,1
79,151,23,8.2,16.56,56.07,15.9,238.9,240,1
79,151,23,8.2,16.56,56.06,15.8,240.0,240,1
79,151,23,8.2,16.55,56.06,15.9,240.6,241,1
79,151,23,8.2,16.54,56.06,15.9,239.9,241,1
79,151,23,8.2,16.54,56.06,15.9,239.9,241,1
79,151,23,8.2,16.53,56.06,15.9,239.9,241,1
79,151,23,8.2,16.52,56.05,16.0,241.0,241,1
79,151,23,8.2,16.51,56.05,16.0,238.2,240,1
79,151,23,8.2,16.51,56.05,15.9,239.2,240,1
79,151,23,8.2,16.5,56.05,15.9,238.9,240,1
79,151,23,8.2,16.49,56.04,16.0,239.2,240,1
79,151,23,8.2,16.49,56.04,15.9,239.2,240,1
79,151,23,8.2,16.48,56.04,15.9,238.9,240,1
79,151,23,8.2,16.47,56.04,15.9,239.5,241,1
79,151,23,8.2,16.47,56.03,15.9,239.5,241,1
79,151,23,8.2,16.46,56.03,15.9,239.9,241,1
79,151,23,8.2,16.45,56.03,16.0,240.2,241,1
79,151,23,8.2,16.45,56.03,15.9,240.2,241,1
79,151,23,8.2,16.44,56.03,15.9,239.9,241,1
79,151,23,8.2,16.43,56.02,16.0,240.6,241,1
79,151,23,8.2,16.43,56.02,16.0,239.9,241,1
79,151,23,8.2,16.42,56.02,16.1,239.5,241,1
79,151,23,8.2,16.41,56.02,16.1,240.2,241,1
79,151,23,8.2,16.4,56.01,16.0,240.2,241,1
79,151,23,8.2,16.4,56.01,16.0,240.6,241,1
79,151,23,8.2,16.39,56.01,16.0,239.9,241,1
79,151,23,8.2,16.38,56.01,15.9,240.6,241,1
79,151,23,8.2,16.38,56.01,16.0,240.2,241,1
79,151,23,8.2,16.37,56.0,16.0,240.6,241,1
79,151,23,8.2,16.36,56.0,15.9,240.6,241,1
79,151,23,8.2,16.36,56.0,15.8,241.3,241,1
79,151,23,8.2,16.35,56.0,15.8,240.6,241,1
79,151,23,8.2,16.34,55.99,15.8,239.9,241,1
79,151,23,8.2,16.33,55.99,15.9,241.3,241,1
79,151,23,8.2,16.33,55.99,15.9,240.6,241,1
79,151,23,8.2,16.32,55.99,16.0,241.0,241,1
79,151,23,8.2,16.31,55.99,16.0,241.3,241,1
79,151,23,8.2,16.31,55.98,16.0,240.6,241,1
79,151,23,8.2,16.3,55.98,16.1,240.2,241,1
79,151,23,8.2,16.29,55.98,16.1,239.9,241,1
79,151,23,8.2,16.29,55.98,16.2,240.6,241,1
79,151,23,8.2,16.28,55.97,16.2,240.6,241,1
79,151,23,8.2,16.27,55.97,16.2,240.2,241,1
79,151,23,8.2,16.26,55.97,16.0,240.6,241,1
79,151,23,8.2,16.26,55.97,16.0,240.6,241,1
79,151,23,8.2,16.25,55.97,16.0,240.2,241,1
79,151,23,8.2,16.24,55.96,16.0,240.2,241,1
79,151,23,8.2,16.24,55.96,16.0,241.0,241,1
79,151,23,8.2,16.23,55.96,16.0,241.0,241,1
79,151,23,8.2,16.22,55.96,15.9,239.9,241,1
79,151,23,8.2,16.22,55.96,16.0,241.0,241,1
79,151,23,8.2,16.21,55.95,16.0,240.2,241,1
79,151,23,8.2,16.2,55.95,15.9,240.6,241,1
79,151,23,8.2,16.2,55.95,15.9,239.9,241,1
79,151,23,8.2,16.19,55.95,16.0,241.0,241,1
79,151,23,8.2,16.18,55.94,16.0,240.6,241,1
79,151,23,8.2,16.17,55.94,16.0,241.0,241,1
79,151,23,8.2,16.17,55.94,16.0,240.2,241,1
79,151,23,8.2,16.16,55.94,15.9,240.2,241,1
79,151,23,8.2,16.15,55.94,15.9,240.6,241,1
79,151,23,8.2,16.15,55.93,15.9,239.9,241,1
79,151,23,8.2,16.14,55.93,15.9,240.2,241,1
79,151,23,8.2,16.13,55.93,15.9,239.9,241,1
79,151,23,8.2,16.12,55.93,16.0,240.2,241,1
79,151,23,8.2,16.12,55.92,16.0,240.2,241,1
79,151,23,8.2,16.11,55.92,16.0,239.9,241,1
79,151,23,8.2,16.1,55.92,15.9,240.2,241,1
79,151,23,8.2,16.1,55.92,16.0,239.9,241,1
79,151,23,8.2,16.09,55.91,16.0,240.2,241,1
79,151,23,8.2,16.08,55.91,16.0,239.9,241,1
79,151,23,8.2,16.08,55.91,16.1,239.9,241,1
79,151,23,8.2,16.07,55.91,16.1,240.2,241,1
79,151,23,8.2,16.06,55.91,16.1,240.2,241,1
79,151,23,8.2,16.05,55.9,16.1,240.6,241,1
79,151,23,8.2,16.05,55.9,16.2,241.2,242,1
79,151,23,8.2,16.04,55.9,16.1,240.2,241,1
79,151,23,8.2,16.03,55.9,16.1,240.6,241,1
79,151,23,8.2,16.03,55.89,16.2,240.6,241,1
79,151,23,8.2,16.02,55.89,16.2,240.6,241,1
79,151,23,8.2,16.01,55.89,16.3,240.6,241,1
79,151,23,8.2,16.0,55.89,16.2,240.6,241,1
79,151,23,8.2,16.0,55.89,16.2,240.6,241,1
79,151,23,8.2,15.99,55.88,16.1,240.6,241,1
79,151,23,8.2,15.98,55.88,16.1,240.6,241,1
79,151,23,8.2,15.98,55.88,16.1,240.6,241,1
79,151,23,8.2,15.97,55.88,16.1,240.6,241,1
